listing_id,city,neighbourhood,latitude,longitude,price,room_type,property_type,minimum_nights,number_of_reviews,review_scores_rating,host_id,high_demand
13082,Sydney,Uptown,37.42937267303781,52.987485616325245,987,Entire home/apt,Townhouse,28,963,77,host_1093,1
13083,Toronto,Uptown,36.98448694080707,-54.16538284448343,594,Entire home/apt,Apartment,20,392,58,host_1557,1
13084,New York,Beachside,49.5099694478681,47.1022835733273,163,Entire home/apt,House,4,43,100,host_1545,1
13085,San Francisco,Financial District,44.797227408474484,30.06342402778452,248,Hotel room,Apartment,25,922,86,host_1048,1
13086,Berlin,Beachside,36.070688577071785,-117.35844521785083,690,Entire home/apt,Apartment,14,758,54,host_996,0
13087,San Francisco,Chinatown,49.964345594012684,47.14762316445493,832,Hotel room,House,15,50,53,host_1595,1
13088,Toronto,Uptown,41.99029010225117,0.059577662354740824,287,Private room,House,14,795,99,host_259,1
13089,London,Beachside,51.80843089834705,110.66026962591371,286,Entire home/apt,House,19,346,60,host_428,1
13090,London,Old Town,39.071685898345976,56.21683689307011,132,Entire home/apt,Townhouse,16,441,50,host_21,1
13091,London,Suburb,43.518710166067706,26.353492456953745,833,Private room,House,18,67,92,host_1822,1
13092,Tokyo,Chinatown,37.11580505318735,122.26302557490064,633,Private room,Apartment,9,28,76,host_248,1
13093,Sydney,Chinatown,41.9147076164198,58.56038771095885,980,Entire home/apt,Townhouse,21,748,71,host_1926,0
13094,Tokyo,Downtown,37.17767588216804,-55.097701400939016,479,Private room,Townhouse,13,311,98,host_1653,0
13095,New York,Uptown,39.53015955734077,4.583577743324156,906,Entire home/apt,House,29,290,63,host_120,0
13096,London,Chinatown,38.857583280759435,60.92193161510414,361,Entire home/apt,Bed & Breakfast,24,902,98,host_495,0
13097,Toronto,Chinatown,39.095690780629454,101.6913408369694,835,Private room,House,28,642,78,host_1817,1
13098,Berlin,Historic District,51.45687360504397,-46.078245378625866,805,Entire home/apt,Condominium,18,646,81,host_617,0
13099,San Francisco,Beachside,34.6920367441873,75.78815181495662,115,Entire home/apt,Townhouse,9,883,85,host_1491,0
13100,Sydney,Old Town,42.94350745672138,63.76989332878949,942,Private room,Townhouse,2,570,54,host_1667,1
13101,Paris,Financial District,45.32642447675791,-83.53369516063891,97,Entire home/apt,Bed & Breakfast,13,111,61,host_786,1
13102,Berlin,Uptown,45.89370473999209,-81.95068236980188,172,Private room,Bed & Breakfast,28,793,86,host_1889,0
13103,Sydney,Historic District,47.58182238639373,13.967216378920654,598,Private room,Townhouse,9,730,58,host_879,1
13104,Tokyo,Suburb,47.69737734807483,-10.933908850688894,957,Entire home/apt,House,2,327,96,host_291,0
13105,Tokyo,Old Town,51.19905368384728,-87.26565445888284,884,Private room,House,24,620,80,host_16,1
13106,Berlin,Suburb,47.60202318286677,-99.8941980503329,941,Shared room,Townhouse,2,382,70,host_750,1
13107,Tokyo,Downtown,48.826406485116905,122.84733291527161,891,Entire home/apt,Townhouse,13,128,99,host_1920,1
13108,London,Chinatown,43.58167747454717,-71.32389462611036,156,Entire home/apt,Loft,2,22,98,host_1032,0
13109,New York,Beachside,45.83812018881983,-22.91811879856428,156,Hotel room,Bed & Breakfast,25,285,86,host_472,0
13110,San Francisco,Old Town,42.606237702889494,4.192563988726448,810,Shared room,Townhouse,15,499,65,host_1769,1
13111,New York,Historic District,38.9755068424798,-101.16720479001604,831,Entire home/apt,Bed & Breakfast,15,545,96,host_897,0
13112,Sydney,Suburb,39.6408954453292,-85.99953710150899,476,Entire home/apt,House,24,148,92,host_520,1
13113,San Francisco,Uptown,40.48958938021337,20.493503760287638,781,Entire home/apt,Loft,10,347,78,host_1814,0
13114,Toronto,Downtown,40.13158026193978,68.33056754134114,727,Entire home/apt,House,23,943,62,host_1925,1
13115,San Francisco,Historic District,43.59689912656436,108.23222555857177,586,Entire home/apt,Apartment,1,642,91,host_582,0
13116,New York,Financial District,38.45737105551884,113.18968274136657,950,Private room,Condominium,10,374,86,host_201,1
13117,Berlin,Downtown,43.29955804357157,25.882886292190392,305,Entire home/apt,Bed & Breakfast,14,664,100,host_1771,0
13118,San Francisco,Chinatown,50.492343600894806,-45.13021318867237,99,Shared room,Apartment,7,384,95,host_1036,0
13119,Toronto,Chinatown,41.3073489195167,35.38018661963841,630,Entire home/apt,Apartment,13,670,69,host_1335,1
13120,Toronto,Suburb,38.00762916030753,47.32320409706534,579,Entire home/apt,Apartment,15,428,90,host_836,1
13121,Toronto,Suburb,40.24340612145826,-45.10061080453036,892,Entire home/apt,Apartment,8,371,60,host_1298,1
13122,New York,Downtown,49.78397130107901,59.48581904801151,573,Entire home/apt,Loft,17,559,51,host_514,0
13123,San Francisco,Suburb,50.95056262156909,-76.09972880432261,536,Private room,Apartment,25,90,68,host_1302,1
13124,Paris,Chinatown,49.9603640770311,-42.651257790405225,356,Entire home/apt,Bed & Breakfast,9,312,73,host_1076,1
13125,Berlin,Downtown,39.17225700438322,131.7686392966993,473,Entire home/apt,Bed & Breakfast,5,682,69,host_1869,0
13126,London,Downtown,40.981219246082325,16.257972202305268,448,Private room,Townhouse,3,562,52,host_1679,0
13127,San Francisco,Financial District,51.54880884160795,-82.60647232849735,705,Entire home/apt,Bed & Breakfast,29,981,68,host_1389,0
13128,Toronto,Uptown,39.82934159201818,59.815128129852184,264,Shared room,Condominium,18,451,86,host_840,1
13129,Paris,Uptown,36.481477922705324,-60.828556985504214,388,Entire home/apt,House,16,828,83,host_479,1
13130,London,Suburb,39.07769567759923,-114.4152873783553,856,Private room,Bed & Breakfast,28,749,73,host_920,0
13131,London,Historic District,51.351595457918854,115.77321766581136,125,Entire home/apt,Townhouse,17,26,65,host_1523,1
13132,Sydney,Suburb,41.48575810871165,-4.534310126150842,90,Private room,Loft,22,972,57,host_7,1
13133,San Francisco,Historic District,50.80987491874009,89.77701688741999,681,Shared room,House,28,45,57,host_621,0
13134,New York,Chinatown,35.87347985976788,110.98547447480772,709,Entire home/apt,Apartment,1,256,56,host_1752,0
13135,San Francisco,Historic District,47.789000299847814,33.71365410467229,948,Entire home/apt,House,4,613,79,host_788,0
13136,Paris,Chinatown,35.68018115106072,-97.35355280916923,133,Private room,Bed & Breakfast,18,224,58,host_1410,0
13137,London,Uptown,37.55492304453314,-35.93902888063063,45,Shared room,Bed & Breakfast,5,438,76,host_855,1
13138,San Francisco,Downtown,45.08984034421209,-54.44572663202972,385,Entire home/apt,Townhouse,16,22,89,host_1906,0
13139,New York,Old Town,41.82060691418809,42.14672771773678,332,Entire home/apt,Townhouse,26,472,68,host_1399,1
13140,Sydney,Beachside,46.000136551188994,-11.0133595894481,508,Hotel room,Apartment,19,5,67,host_1758,1
13141,San Francisco,Beachside,51.52131325684005,-10.63038842628957,704,Private room,Bed & Breakfast,20,885,52,host_1616,1
13142,Berlin,Financial District,34.94884708102287,56.00754640496703,366,Entire home/apt,Loft,13,147,88,host_21,0
13143,Sydney,Old Town,37.44928009518066,-115.24298554133465,139,Entire home/apt,Condominium,14,995,79,host_1706,1
13144,New York,Historic District,45.5240306057015,-87.62230383369217,152,Entire home/apt,Bed & Breakfast,27,452,53,host_951,0
13145,Paris,Financial District,50.13747610342716,120.34465384791739,290,Hotel room,House,17,221,76,host_792,0
13146,London,Suburb,48.35766238078928,105.94314950795578,921,Entire home/apt,Bed & Breakfast,18,940,53,host_305,0
13147,San Francisco,Beachside,42.380484739901206,134.80185426089804,472,Entire home/apt,Bed & Breakfast,14,138,79,host_727,0
13148,New York,Financial District,47.418544151519875,-66.32597208569373,272,Entire home/apt,House,26,738,79,host_1727,1
13149,Sydney,Beachside,37.74575609859657,-30.21497841298276,520,Entire home/apt,Condominium,16,217,91,host_993,0
13150,Berlin,Old Town,34.247150648337254,-93.2464831611992,704,Private room,Condominium,4,354,89,host_280,0
13151,New York,Financial District,44.26029970585746,52.10588468388244,801,Shared room,House,27,943,83,host_1482,1
13152,Tokyo,Old Town,48.63840407786901,90.90297428139553,97,Entire home/apt,Apartment,13,295,95,host_526,1
13153,Toronto,Uptown,41.80198370884587,45.90907994113891,887,Hotel room,Bed & Breakfast,2,330,76,host_92,1
13154,Berlin,Downtown,44.24647786807757,40.03668709220443,110,Hotel room,Bed & Breakfast,7,607,60,host_1446,0
13155,Sydney,Chinatown,41.599261503528275,96.6781536022308,117,Entire home/apt,Apartment,1,564,100,host_960,0
13156,Paris,Historic District,43.252682197696615,-99.71888350817407,574,Entire home/apt,House,2,861,53,host_1476,1
13157,London,Uptown,49.9182327481285,80.09072522014878,608,Private room,Condominium,14,698,90,host_704,0
13158,Sydney,Beachside,42.60652196744902,121.4520900335738,169,Private room,Bed & Breakfast,15,201,56,host_706,1
13159,Toronto,Chinatown,34.13456055643425,53.64150712955268,456,Shared room,Apartment,23,872,61,host_375,0
13160,Paris,Uptown,48.397275562068714,64.0954197112336,941,Private room,Bed & Breakfast,24,532,65,host_723,1
13161,San Francisco,Uptown,45.118912145245105,52.869654410849904,49,Entire home/apt,Bed & Breakfast,3,927,56,host_19,1
13162,New York,Old Town,47.14708006484072,102.54641672956095,348,Entire home/apt,Bed & Breakfast,16,266,78,host_338,1
13163,Tokyo,Chinatown,50.21956971413159,-14.884768568711365,749,Entire home/apt,Bed & Breakfast,6,544,57,host_1845,0
13164,Berlin,Uptown,39.15185625214848,111.98604720070955,383,Entire home/apt,Bed & Breakfast,17,566,99,host_1168,1
13165,Berlin,Old Town,43.05525858280538,-49.72291491993981,860,Private room,Apartment,10,678,61,host_44,0
13166,New York,Suburb,44.844703888225816,-92.32638392678359,802,Entire home/apt,Townhouse,24,765,76,host_1993,1
13167,Tokyo,Chinatown,40.217040960922276,-107.05955316953833,805,Hotel room,Apartment,18,709,57,host_1972,0
13168,New York,Historic District,49.229208742368776,-96.95175324006156,687,Entire home/apt,Apartment,28,547,63,host_99,0
13169,San Francisco,Financial District,46.55619123819745,1.4723473913512208,179,Entire home/apt,House,16,261,89,host_1268,0
13170,Toronto,Uptown,47.201336508634924,39.68421762786056,956,Hotel room,Condominium,15,676,72,host_1723,0
13171,Paris,Beachside,48.54413083077867,50.797140117252496,568,Private room,Loft,20,935,87,host_605,0
13172,Sydney,Suburb,38.6455152636085,31.250882487162357,396,Entire home/apt,Apartment,11,67,66,host_1812,0
13173,Berlin,Old Town,47.4215522139696,-67.09668348859202,684,Private room,House,4,856,59,host_753,0
13174,San Francisco,Uptown,47.92852347190541,114.06887407797674,406,Entire home/apt,Townhouse,21,65,82,host_1880,0
13175,Paris,Beachside,49.163065839718605,-65.9968816609684,582,Private room,Apartment,22,880,57,host_185,1
13176,San Francisco,Old Town,42.79368094903044,103.07597037369646,453,Entire home/apt,Condominium,12,49,69,host_99,1
13177,Tokyo,Old Town,43.07541307888747,72.3927900590617,345,Entire home/apt,Townhouse,20,259,51,host_1104,1
13178,Berlin,Financial District,35.76720796182107,-26.30593032108868,240,Entire home/apt,Loft,12,270,90,host_1919,0
13179,Sydney,Beachside,49.33817725872814,-7.939185167677834,674,Shared room,Apartment,19,496,99,host_1649,0
13180,New York,Old Town,43.60278739682797,99.77222473346362,603,Entire home/apt,Townhouse,20,760,99,host_947,0
13181,New York,Chinatown,44.69982498959593,146.9356418253331,107,Hotel room,Bed & Breakfast,20,378,51,host_301,1
13182,Paris,Financial District,36.185931816750205,-57.11982552023214,699,Entire home/apt,Apartment,2,491,92,host_1482,0
13183,Sydney,Suburb,44.83280557431402,65.39139023504609,387,Private room,House,10,656,94,host_703,1
13184,Toronto,Financial District,34.755790301711905,-103.56280273468587,289,Entire home/apt,Townhouse,18,407,54,host_1375,1
13185,London,Suburb,50.61775779953171,-101.77000291129508,369,Hotel room,Townhouse,22,293,96,host_33,0
13186,Tokyo,Downtown,49.54367449604675,0.019733058056004893,61,Entire home/apt,Loft,29,539,64,host_1045,0
13187,Paris,Financial District,37.497713625362046,-118.94868016718283,905,Entire home/apt,Loft,21,916,74,host_400,0
13188,London,Financial District,44.68841198901937,126.37474493818141,602,Shared room,Condominium,9,343,59,host_918,0
13189,San Francisco,Historic District,44.84858416905154,-17.761225449844147,880,Entire home/apt,Bed & Breakfast,16,265,99,host_1269,1
13190,Tokyo,Uptown,48.46178346463551,-19.165452965655675,903,Private room,Townhouse,15,841,89,host_753,0
13191,San Francisco,Financial District,47.62456652954148,-34.40158299578441,229,Entire home/apt,Bed & Breakfast,3,328,65,host_965,0
13192,Toronto,Old Town,51.87837788038274,-41.81282373272306,245,Shared room,Townhouse,29,978,62,host_792,1
13193,Sydney,Historic District,40.31513218842221,-98.34726851313484,876,Entire home/apt,Condominium,11,108,95,host_223,0
13194,Berlin,Uptown,36.243384132719086,43.04539886044756,117,Entire home/apt,Townhouse,16,374,99,host_1078,0
13195,Tokyo,Historic District,44.322490959131144,-54.32193425354899,701,Entire home/apt,House,12,850,65,host_980,0
13196,London,Historic District,47.751850133200875,-28.564889794829,398,Shared room,House,5,272,85,host_817,0
13197,Toronto,Suburb,39.14428034150153,-31.56561957397996,899,Entire home/apt,House,3,908,91,host_1445,1
13198,Berlin,Suburb,38.2517146034438,-30.603826637879934,978,Private room,Apartment,16,684,87,host_793,1
13199,New York,Old Town,48.444182715034316,117.83752464209692,126,Private room,Condominium,13,384,50,host_1847,1
13200,London,Chinatown,47.56700125105401,5.516267919815164,724,Entire home/apt,Condominium,22,266,79,host_1028,0
13201,Paris,Beachside,37.66105541926936,16.243523285293634,141,Private room,House,4,990,62,host_1617,0
13202,New York,Old Town,49.64687087191598,91.61013877874845,485,Private room,Loft,15,243,85,host_1821,0
13203,Toronto,Old Town,36.42512951066487,-39.33331125111508,151,Private room,House,3,834,66,host_1845,1
13204,New York,Downtown,35.96631685489227,85.14385718241266,86,Entire home/apt,Townhouse,13,503,100,host_1212,0
13205,Paris,Beachside,40.319930256252974,-74.36464762493402,985,Entire home/apt,Townhouse,19,272,56,host_380,1
13206,Tokyo,Historic District,49.957586673255406,70.79672025134656,243,Private room,Townhouse,9,198,58,host_1981,1
13207,New York,Historic District,46.517923035865785,-84.44396945911387,722,Entire home/apt,Apartment,4,721,89,host_208,0
13208,Sydney,Financial District,41.10493448592223,65.45049769426035,613,Entire home/apt,Townhouse,17,629,66,host_1684,1
13209,London,Historic District,36.8305166221337,4.93151767004332,588,Shared room,Condominium,12,39,65,host_902,1
13210,Berlin,Chinatown,46.8425772290076,-106.05524133019074,73,Entire home/apt,Townhouse,14,905,63,host_1348,0
13211,New York,Historic District,44.78464995078963,41.26495863268488,621,Entire home/apt,Condominium,22,68,89,host_1276,1
13212,London,Uptown,51.77829239924436,66.13913151064978,734,Entire home/apt,House,19,326,59,host_1312,1
13213,San Francisco,Beachside,47.780070312661806,-68.41790727407296,857,Private room,Apartment,18,934,99,host_809,0
13214,London,Chinatown,35.83823121535249,133.2032035381523,899,Shared room,Townhouse,19,458,91,host_1943,1
13215,Berlin,Old Town,47.107871069391365,-61.455622585465655,866,Shared room,Condominium,5,383,81,host_312,1
13216,London,Old Town,38.6340468192961,-38.38180085032121,148,Entire home/apt,House,17,41,53,host_1199,1
13217,Paris,Old Town,51.31412258155752,78.39466640849471,798,Entire home/apt,Townhouse,5,43,94,host_816,1
13218,Toronto,Old Town,34.34692511453579,-68.90414871450265,760,Private room,Bed & Breakfast,18,180,72,host_1385,0
13219,Berlin,Old Town,38.29031062572336,129.3547598726557,935,Entire home/apt,Condominium,18,724,53,host_1554,1
13220,Toronto,Beachside,42.98197077721285,52.26451414510964,383,Private room,Apartment,21,581,93,host_1761,1
13221,Tokyo,Financial District,35.42323120816947,81.93101599129622,862,Private room,Apartment,29,923,66,host_1622,0
13222,Toronto,Beachside,40.19313101819557,-91.28244933673746,243,Entire home/apt,Apartment,4,21,79,host_263,0
13223,San Francisco,Financial District,42.95022951781462,101.96583462761814,434,Entire home/apt,Loft,20,280,73,host_1669,1
13224,Paris,Beachside,42.04479854872062,32.42977365137142,831,Entire home/apt,Townhouse,17,259,89,host_1125,0
13225,Tokyo,Chinatown,42.290534051213214,87.6231110612407,302,Entire home/apt,Apartment,7,72,71,host_1456,0
13226,London,Old Town,49.82241493490837,-104.30625576354751,936,Shared room,Apartment,23,510,75,host_1838,0
13227,Berlin,Suburb,43.09523572417572,43.32787392010053,566,Entire home/apt,House,14,556,91,host_1465,1
13228,San Francisco,Beachside,50.93884331486615,65.64061244016091,661,Private room,Condominium,19,306,53,host_260,0
13229,Paris,Suburb,36.659170253753416,12.05305620208216,670,Entire home/apt,Condominium,18,313,87,host_1496,1
13230,Tokyo,Historic District,39.044609575108616,105.70717005635214,692,Entire home/apt,Townhouse,4,622,83,host_1146,0
